ELECDRAF		0002	\pdf\quickelectrode.pdf			"ELECDRAF >> CREATE ASSEMBLY DWG"
ELECDRAF		0003	\pdf\quickelectrode.pdf			"ELECDRAF >> CREATE INSPECT DWG"
ELECDRAF		0004	\pdf\quickelectrode.pdf			"ELECDRAF >> CREATE BURN LOC. DWG"
ELECDRAF		0005	\pdf\quickelectrode.pdf			"ELECDRAF >> CREATE ALL DRAWINGS"
ELECDRAF		0006	\pdf\quickelectrode.pdf			"ELECDRAF >> RELOAD PREFERENCES"
ELECDRAF		0007	\pdf\quickelectrode.pdf			"ELECDRAF >> NEW FIELD DATA BASE"



QCOMP			0000	\pdf\quickcompare.pdf			"COMPARE"




